id,timestamp,session_name,magnetic_x,magnetic_y,magnetic_z,magnetic_magnitude,acceleration_x,acceleration_y,acceleration_z,orientation_pitch,orientation_roll,orientation_yaw,latitude,longitude,accuracy,altitude,altitude_accuracy
928,1733023483057,Uiu,-18.546875,7.8895493,-40.778564,45.487614,0.021957397,-0.21784973,-1.0982971,0.44595644,-0.03404798,0.3589696,48.83408,2.3707943,66,36.19183,30
929,1733023483157,Uiu,-17.491394,6.8007126,-41.624817,45.659874,0.08320618,-0.22241211,-1.0767059,-0.00097285275,-0.019464245,0.14491431,48.83408,2.3707943,66,36.19183,30
930,1733023483257,Uiu,-17.012054,7.2268066,-41.556274,45.481434,0.15377808,0.035690308,-0.98724365,-0.2397572,0.23478667,0.38324192,48.83408,2.3707943,66,36.19183,30
931,1733023483395,Uiu,-17.038086,9.622948,-41.28351,45.686165,0.10501099,0.02999878,-0.8809204,0.24528006,-0.10409684,0.2627472,48.833984,2.3708706,40,36.29839,30
932,1733023483497,Uiu,-17.279114,9.074287,-41.490173,45.851334,0.05831909,-0.08616638,-0.8557434,0.009273659,-0.060961623,-0.11604032,48.833984,2.3708706,40,36.29839,30
933,1733023483598,Uiu,-17.404022,8.4822235,-41.730194,46.002796,0.062438965,-0.13597107,-0.9915619,-0.18403322,0.0639686,-0.41594556,48.833984,2.3708706,40,36.29839,30
934,1733023483724,Uiu,-17.337738,8.821953,-41.79651,46.101757,0.15493774,-0.09951782,-1.1484528,-0.2300798,-0.04678668,-0.20348388,48.833984,2.3708706,40,36.29839,30
935,1733023483824,Uiu,-17.217316,9.040138,-41.4747,45.807323,0.013458252,-0.14733887,-1.1342163,-0.059829246,0.11925236,-0.70313925,48.833984,2.3708706,40,36.29839,30
936,1733023483924,Uiu,-16.705475,7.3324356,-41.9718,45.765377,0.031066895,0.09133911,-0.9472809,0.07367156,0.47710904,-0.36945608,48.833984,2.3708706,40,36.29839,30
937,1733023484041,Uiu,-16.094757,6.2507095,-43.010468,46.34666,0.0843811,-0.078445435,-0.831604,0.37073624,-0.05220648,0.08661851,48.833984,2.3708706,40,36.29839,30
938,1733023484141,Uiu,-16.063751,5.5074615,-42.83493,46.078278,0.05795288,-0.1990509,-0.780777,-0.21320894,-0.12990926,-0.1768568,48.833984,2.3708706,40,36.29839,30
939,1733023484241,Uiu,-16.773926,5.933235,-42.65155,46.21388,0.10546875,-0.15272522,-1.0152588,0.142359,-0.18506838,0.4087678,48.833984,2.3708706,40,36.29839,30
940,1733023484341,Uiu,-16.961334,5.4397354,-42.78479,46.344536,0.031600952,-0.2096405,-1.1270447,0.48042575,-0.18417144,0.48957583,48.833984,2.3708706,40,36.29839,30
941,1733023484458,Uiu,-17.402893,5.0988235,-42.659973,46.354416,0.10523987,-0.19174194,-1.1690979,-0.7034889,-0.4458145,-0.28093046,48.833984,2.3708706,40,36.29839,30
942,1733023484558,Uiu,-17.388031,6.5635147,-42.5925,46.470898,0.20869446,-0.018676758,-0.9055176,-0.27719486,-0.22903425,0.6424085,48.833984,2.3708706,40,36.29839,30
943,1733023484658,Uiu,-18.471222,7.4106064,-41.841217,46.333473,-0.033798218,-0.014953613,-0.860199,-0.18808602,0.17225619,0.12936012,48.833984,2.3708706,40,36.29839,30
944,1733023484758,Uiu,-18.892792,7.619629,-41.667297,46.3806,0.0289917,-0.13406372,-0.74827576,0.15045023,-0.5412987,-0.1088378,48.833984,2.3708706,40,36.29839,30
945,1733023484901,Uiu,-20.396362,5.2890015,-41.178925,46.25677,0.066986084,-0.087524414,-1.0125275,0.0611784,0.17567782,-0.2393785,48.833984,2.3708706,40,36.29839,30
946,1733023485025,Uiu,-19.944092,4.754326,-41.466125,46.25808,0.018920898,-0.055480957,-1.1600952,-0.20897825,0.36298245,-0.17740381,48.833984,2.3708706,40,36.29839,30
947,1733023485125,Uiu,-19.061646,4.766609,-42.012787,46.380398,-0.10336304,-0.08345032,-1.1558838,0.17286286,0.3680257,-0.6531328,48.833984,2.3708706,40,36.29839,30
948,1733023485225,Uiu,-17.672668,3.892212,-42.26367,45.974888,0.007736206,-0.064315796,-0.829895,-0.12397361,-0.24807185,-0.518482,48.833984,2.3708706,40,36.29839,30
949,1733023485325,Uiu,-18.438995,2.9252014,-41.744263,45.72895,0.06663513,-0.021652222,-0.9236603,0.27331623,0.24633601,0.020135628,48.833984,2.3708706,40,36.29839,30
950,1733023485425,Uiu,-18.595825,2.1334991,-41.90277,45.89334,0.06451416,-0.16804504,-0.89945984,0.115040034,-0.12649909,0.1508537,48.833984,2.3708706,40,36.29839,30
951,1733023485525,Uiu,-18.638824,1.6975403,-41.92566,45.913486,0.039474487,-0.20401001,-0.99183655,0.15899391,-0.09850846,0.37719148,48.833984,2.3708706,40,36.29839,30
952,1733023485625,Uiu,-18.917664,1.6112595,-41.922882,46.02176,0.054382324,-0.18882751,-1.105957,0.09477658,0.19446988,0.32508674,48.833984,2.3708706,40,36.29839,30
953,1733023485725,Uiu,-20.011597,2.8250656,-41.240936,45.926678,0.14216614,0.015686035,-1.4682922,-0.033329196,0.1704527,0.13740952,48.833984,2.3708706,40,36.29839,30
954,1733023485826,Uiu,-19.421906,3.4022522,-41.234497,45.70634,0.0899353,-0.11216736,-0.9909363,0.048956625,-0.38722494,0.3556918,48.833984,2.3708706,40,36.29839,30
955,1733023485942,Uiu,-19.789337,3.7604675,-41.325195,45.973152,0.04550171,-0.090927124,-0.7436981,-0.045752574,0.1891116,0.15018071,48.833984,2.3708706,40,36.29839,30
956,1733023486042,Uiu,-20.446716,3.7702103,-40.773224,45.768314,0.08001709,-0.11639404,-0.8177185,0.0904018,-0.31992048,0.06911835,48.833984,2.3708706,40,36.29839,30
957,1733023486143,Uiu,-21.1333,3.1955795,-40.55191,45.839783,0.07853699,-0.09902954,-0.98464966,-0.0033425335,-0.14806244,-0.28885096,48.833984,2.3708706,40,36.29839,30
958,1733023486259,Uiu,-21.765472,2.823616,-40.23532,45.83219,0.053955078,-0.0605011,-1.1396484,-0.2879937,0.16888969,-0.42279547,48.833984,2.3708706,40,36.29839,30
959,1733023486359,Uiu,-21.23407,2.4224396,-40.10623,45.44517,-0.028717041,-0.09492493,-1.1175079,-0.11704913,-0.0022591595,-0.54227656,48.833984,2.3708706,40,36.29839,30
960,1733023486459,Uiu,-20.86728,1.1909866,-40.582214,45.648415,-0.0028839111,0.10971069,-1.0522919,0.23544048,0.4090075,-0.17542481,48.833984,2.3708706,40,36.29839,30
961,1733023486559,Uiu,-20.262512,-0.4243927,-40.62967,45.40396,0.009750366,-0.014389038,-0.75901794,0.13009275,-0.0015534218,-0.37475577,48.833984,2.3708706,40,36.29839,30
962,1733023486697,Uiu,-20.949036,-0.22444916,-39.71225,44.899612,0.10173035,0.05519104,-1.1343689,-0.12187956,-0.022328475,0.24868065,48.833984,2.3708706,40,36.29839,30
963,1733023486810,Uiu,-21.607819,-0.40435028,-39.926636,45.400414,-0.015029907,-0.1512146,-1.0481567,0.42150304,-0.15549265,0.26631796,48.833984,2.3708706,40,36.29839,30
964,1733023486910,Uiu,-21.730103,-1.3777542,-39.554718,45.15165,0.053451538,-0.108184814,-1.0925751,0.23000444,-0.008779909,-0.24713282,48.833984,2.3708706,40,36.29839,30
965,1733023487010,Uiu,-21.303223,-2.5800476,-39.61133,45.05043,0.13360596,-0.084472656,-0.951355,-0.014171213,0.15938567,-0.122190356,48.833984,2.3708706,40,36.29839,30
966,1733023487110,Uiu,-21.010712,-2.2719727,-40.096252,45.324623,0.0644989,-0.12780762,-0.92123413,-0.46308404,0.23890525,-0.34164813,48.833984,2.3708706,40,36.29839,30
967,1733023487215,Uiu,-20.599335,-2.5129013,-39.875,44.951782,0.071243286,-0.1611023,-0.846405,-0.07007549,0.18475947,-0.31767276,48.833984,2.3708706,40,36.29839,30
968,1733023487310,Uiu,-20.302399,-3.228691,-39.885986,44.87208,0.080825806,-0.17230225,-0.9639435,0.0028192224,-0.18747962,-0.56557924,48.833984,2.3708706,40,36.29839,30
969,1733023487427,Uiu,-19.946075,-4.2915344,-40.121735,45.011295,0.06965637,-0.12982178,-1.0772705,0.1332755,0.10035323,-0.46164033,48.833984,2.3708706,40,36.29839,30
970,1733023487527,Uiu,-19.696106,-6.1618958,-39.992798,45.00366,0.066848755,-0.13816833,-1.0221863,0.054516505,-0.006829943,-0.5553924,48.833984,2.3708706,40,36.29839,30
971,1733023487627,Uiu,-19.790405,-8.111534,-39.78955,45.173725,0.069229126,-0.12844849,-1.0624542,0.1568783,-0.04704554,-0.89532495,48.833984,2.3708706,40,36.29839,30
972,1733023487727,Uiu,-19.663788,-10.824669,-39.163025,45.13957,0.12748718,-0.12454224,-0.9912262,0.061205834,-0.26778856,-1.1999903,48.833984,2.3708706,40,36.29839,30
973,1733023487827,Uiu,-19.208557,-13.518539,-38.42975,45.039597,0.06550598,-0.010421753,-1.1776886,0.3851333,0.27066186,-1.2410629,48.833984,2.3708706,40,36.29839,30
974,1733023487927,Uiu,-16.466919,-17.324348,-38.380768,45.214775,-0.041610718,0.07835388,-0.9331207,-0.105677694,0.104524545,-1.6332603,48.833984,2.3708706,40,36.29839,30
975,1733023488027,Uiu,-14.122406,-19.904205,-38.476776,45.564045,0.0068969727,-0.018997192,-0.8991089,0.5552366,-0.17842993,-0.9471058,48.833984,2.3708706,40,36.29839,30
976,1733023488144,Uiu,-13.285187,-22.16964,-37.44159,45.49573,0.065338135,-0.09854126,-1.0046844,-0.00308687,-0.21441323,-1.0088094,48.833984,2.3708706,40,36.29839,30
977,1733023488244,Uiu,-11.793243,-23.351334,-37.335327,45.588287,0.17112732,-0.18371582,-0.97857666,0.15717816,-0.20039089,-0.2615059,48.833984,2.3708706,40,36.29839,30
978,1733023488344,Uiu,-12.515533,-24.424744,-36.470276,45.643047,0.11883545,-0.20933533,-1.169754,0.38145894,-0.13085788,-0.09254884,48.833984,2.3708706,40,36.29839,30
979,1733023488444,Uiu,-12.004089,-25.354568,-35.680206,45.387547,0.12484741,-0.19467163,-1.1192169,0.04946023,-0.08660547,-0.056018796,48.833984,2.3708706,40,36.29839,30
980,1733023488544,Uiu,-11.919312,-25.938103,-35.06613,45.216022,0.0894928,-0.036346436,-1.0036621,0.11983372,0.005656554,0.0074334154,48.833984,2.3708706,40,36.29839,30
981,1733023488644,Uiu,-11.70108,-26.086784,-35.07727,45.25318,0.036346436,-0.11457825,-0.8323517,-0.034827754,-0.1006358,-0.2933139,48.833984,2.3708706,40,36.29839,30
982,1733023488744,Uiu,-11.415283,-26.310295,-34.881073,45.15783,0.051239014,-0.15870667,-0.7349396,0.11561688,-0.23544048,-0.017773671,48.833984,2.3708706,40,36.29839,30
983,1733023488845,Uiu,-11.655731,-26.42765,-34.342133,44.87381,0.025512695,-0.18412781,-0.946167,0.07001903,-0.20147319,-0.29509583,48.83408,2.3707943,66,36.19183,30
984,1733023488945,Uiu,-11.196136,-26.611969,-34.0961,44.677673,0.03944397,-0.14320374,-1.0873413,-0.17631964,-0.10903727,-0.44526163,48.83408,2.3707943,66,36.19183,30
985,1733023489045,Uiu,-9.355591,-26.47715,-34.71292,44.649227,0.06163025,-0.12683105,-1.1242371,-0.081354246,0.13314714,-0.4166694,48.83408,2.3707943,66,36.19183,30
986,1733023489145,Uiu,-6.617584,-25.628609,-35.616425,44.37508,0.04458618,-0.024414062,-1.1834412,0.13784522,0.44470716,-0.56583333,48.83408,2.3707943,66,36.19183,30
987,1733023489251,Uiu,-4.1595764,-25.61396,-35.913147,44.307236,-0.030639648,-0.025482178,-0.89790344,0.021437913,0.112646654,-0.3851397,48.83408,2.3707943,66,36.19183,30
988,1733023489345,Uiu,-3.1876526,-25.53006,-35.648407,43.963097,-0.009429932,-0.07505798,-0.81463623,0.23792975,0.03938895,-0.1293492,48.833897,2.3708775,33.32421,36.61661,30
989,1733023489445,Uiu,-2.8634949,-25.519768,-35.047424,43.448593,-0.009918213,-0.15924072,-0.95980835,-0.023181485,-0.030460438,-0.272529,48.833897,2.3708775,33.32421,36.61661,30
990,1733023489545,Uiu,-2.3859558,-25.035149,-34.433167,42.63912,0.051696777,-0.21546936,-1.0935669,0.20419201,-0.001504686,0.06990212,48.833897,2.3708775,33.32421,36.61661,30
991,1733023489662,Uiu,-2.8206177,-25.467705,-33.449707,42.136,0.031341553,-0.19506836,-1.1650085,0.4475666,-0.03829386,0.016772056,48.833897,2.3708775,33.32421,36.61661,30
992,1733023489762,Uiu,-3.4454956,-25.673302,-32.696594,41.713993,0.103149414,-0.02508545,-1.3309174,0.04079963,-0.1622182,-0.09818862,48.833897,2.3708775,33.32421,36.61661,30
993,1733023489900,Uiu,-4.590973,-23.574623,-33.306915,41.06325,0.15698242,-0.080078125,-0.7952881,-0.18859787,0.09164204,0.08071083,48.833897,2.3708775,33.32421,36.61661,30
994,1733023490012,Uiu,-6.0628357,-23.23574,-32.784943,40.638775,0.06355286,-0.20426941,-0.8306122,-0.026950924,-0.30578336,0.07791077,48.833897,2.3708775,33.32421,36.61661,30
995,1733023490112,Uiu,-6.494171,-23.18412,-31.911316,39.975113,0.05758667,-0.22129822,-1.0105438,0.13635518,0.08468213,-0.16150154,48.833897,2.3708775,33.32421,36.61661,30
996,1733023490212,Uiu,-5.5498047,-23.544212,-31.777008,39.936306,-0.0077209473,-0.17248535,-1.0275879,-0.08087195,0.123761885,-0.46775573,48.833897,2.3708775,33.32421,36.61661,30
997,1733023490312,Uiu,-4.6924744,-23.360962,-31.58374,39.5637,-0.009460449,-0.121276855,-1.1217346,-0.26963335,-0.3535594,-0.682712,48.833897,2.3708775,33.32421,36.61661,30
998,1733023490412,Uiu,-3.5545654,-22.621872,-31.947723,39.30701,0.08204651,0.015075684,-1.2077026,0.111895375,0.07942718,-0.6780626,48.833897,2.3708775,33.32421,36.61661,30
999,1733023490513,Uiu,-2.4631958,-22.87468,-31.515533,39.01983,-0.014801025,-0.025909424,-0.8366394,-0.17763391,0.21186405,-0.6850058,48.833897,2.3708775,33.32421,36.61661,30
1000,1733023490613,Uiu,-1.1302185,-22.73452,-31.663452,38.99628,0.07777405,-0.06277466,-0.79911804,0.26742265,-0.04705273,-0.36186633,48.833897,2.3708775,33.32421,36.61661,30
1001,1733023490713,Uiu,-0.17495728,-23.008057,-31.519226,39.023876,0.09597778,-0.18504333,-0.93688965,-0.032359805,-0.10849479,-0.49056333,48.833897,2.3708775,33.32421,36.61661,30
1002,1733023490813,Uiu,0.42544556,-23.010277,-31.294952,38.846207,0.16894531,-0.19415283,-1.0776367,0.062507585,0.09069475,0.2748907,48.833897,2.3708775,33.32421,36.61661,30
1003,1733023490913,Uiu,-0.8152771,-24.017265,-30.54953,38.86859,-0.014877319,-0.19335938,-1.1913452,0.5318828,0.12865971,0.32941118,48.833897,2.3708775,33.32421,36.61661,30
1004,1733023491013,Uiu,-1.6985168,-24.916664,-29.90445,38.961536,0.12768555,-0.08482361,-1.1480103,0.023144467,-0.644326,0.2587647,48.833897,2.3708775,33.32421,36.61661,30
1005,1733023491130,Uiu,-3.6126099,-24.847168,-30.157745,39.241844,0.16905212,-0.046569824,-1.001297,-0.39944488,0.06879691,0.48269662,48.833897,2.3708775,33.32421,36.61661,30
1006,1733023491246,Uiu,-5.7540283,-23.884003,-30.448944,39.124065,0.043151855,-0.07720947,-0.8405304,0.1053701,0.04004675,0.5146751,48.833897,2.3708775,33.32421,36.61661,30
1007,1733023491363,Uiu,-6.8449707,-23.924637,-29.948914,38.93815,-0.023834229,-0.18951416,-0.7423706,0.2565423,-0.37655953,0.124666035,48.833897,2.3708775,33.32421,36.61661,30
1008,1733023491463,Uiu,-7.55777,-24.951149,-29.346191,39.25403,0.052459717,-0.13052368,-0.95755005,0.09072458,-0.1475876,-0.26975027,48.833897,2.3708775,33.32421,36.61661,30
1009,1733023491563,Uiu,-6.741699,-25.608414,-29.24469,39.45242,0.030456543,-0.07167053,-1.1419067,-0.3123374,0.26888898,-0.71239454,48.833897,2.3708775,33.32421,36.61661,30
1010,1733023491664,Uiu,-5.438446,-25.207901,-30.33078,39.811695,-0.06851196,-0.09983826,-1.234787,-0.48330063,-0.16291781,-0.7392525,48.833897,2.3708775,33.32421,36.61661,30
1011,1733023491799,Uiu,-3.810608,-25.841492,-30.255066,39.970894,-0.062423706,0.06700134,-0.9026642,0.014427941,0.19740841,-0.4188287,48.833897,2.3708775,33.32421,36.61661,30
1012,1733023491914,Uiu,-2.6390686,-26.085205,-30.338745,40.097904,-0.050491333,-0.099609375,-0.77500916,0.1264453,-0.09357043,-0.22781053,48.833897,2.3708775,33.32421,36.61661,30
1013,1733023492014,Uiu,-1.176239,-26.21334,-30.51233,40.243324,-0.042388916,-0.17390442,-0.94374084,-0.29770625,0.0028498487,-0.660204,48.833897,2.3708775,33.32421,36.61661,30
1014,1733023492114,Uiu,0.24816895,-26.133995,-30.956573,40.51366,0.00630188,-0.2160492,-1.0407104,0.017977402,0.17304581,-0.3487926,48.833897,2.3708775,33.32421,36.61661,30
1015,1733023492231,Uiu,1.0192566,-26.543228,-30.764954,40.64559,-0.047836304,-0.20074463,-1.1022491,0.33275026,0.056866214,-0.26193762,48.833897,2.3708775,33.32421,36.61661,30
1016,1733023492331,Uiu,1.671814,-28.005966,-29.498993,40.71019,0.036987305,-0.17123413,-1.0117188,0.19759004,0.029440979,-0.25150573,48.833897,2.3708775,33.32421,36.61661,30
1017,1733023492431,Uiu,2.905426,-27.8891,-30.05661,41.10527,0.14950562,0.045074463,-1.1636353,0.16997625,-0.21551338,-0.36913463,48.833897,2.3708775,33.32421,36.61661,30
1018,1733023492531,Uiu,2.8894043,-28.297386,-29.924652,41.286507,0.011184692,-0.07963562,-0.92770386,-0.2318263,0.060053483,-0.64491963,48.833897,2.3708775,33.32421,36.61661,30
1019,1733023492631,Uiu,5.203247,-27.572807,-30.45633,41.41161,0.0690155,-0.04978943,-0.9130249,0.02448324,-0.07391364,-0.8656184,48.833897,2.3708775,33.32421,36.61661,30
1020,1733023492748,Uiu,7.8835144,-26.89264,-31.022583,41.806274,0.083862305,-0.104537964,-0.8759918,-0.29705805,0.2838493,-1.3206062,48.833897,2.3708775,33.32421,36.61661,30
1021,1733023492848,Uiu,11.584656,-25.029884,-31.545502,41.90248,0.222229,-0.21188354,-1.0485077,-0.04581516,-0.059762932,-0.88386,48.833897,2.3708775,33.32421,36.61661,30
1022,1733023492948,Uiu,12.929413,-24.168503,-31.861023,42.028694,0.06364441,-0.13589478,-1.210022,0.31962407,-0.28953382,-0.75454515,48.833897,2.3708775,33.32421,36.61661,30
1023,1733023493065,Uiu,14.3315735,-24.601234,-31.562225,42.50634,0.08984375,0.03704834,-1.0885925,0.28311345,-0.200205,-0.6218902,48.833897,2.3708775,33.32421,36.61661,30
1024,1733023493165,Uiu,15.38205,-24.779228,-31.417633,42.868233,0.013015747,0.13197327,-0.92910767,0.05217665,-0.113305256,-0.8884324,48.833897,2.3708775,33.32421,36.61661,30
1025,1733023493299,Uiu,18.124603,-22.441483,-31.755493,42.901432,-0.004196167,-0.07217407,-0.8266754,0.0042607915,0.13528591,-0.6975607,48.833897,2.3708775,33.32421,36.61661,30
1026,1733023493415,Uiu,19.649323,-20.523026,-32.72647,43.3395,0.12387085,-0.24427795,-0.9982147,-0.20489988,-0.09293367,-0.6337634,48.833897,2.3708775,33.32421,36.61661,30
1027,1733023493515,Uiu,20.475037,-19.827545,-32.533752,43.25279,0.0053100586,-0.3058777,-0.98031616,0.16753174,-0.11183546,-0.4712634,48.833897,2.3708775,33.32421,36.61661,30
1028,1733023493615,Uiu,20.701904,-20.067513,-32.28772,43.287075,0.046417236,-0.15371704,-1.080719,0.39692152,-0.24475542,-0.07677254,48.833897,2.3708775,33.32421,36.61661,30
1029,1733023493732,Uiu,20.17987,-20.937386,-32.49173,43.604057,0.10394287,-0.025726318,-1.0269928,-0.013205551,-0.15538053,-0.039202794,48.833897,2.3708775,33.32421,36.61661,30
1030,1733023493832,Uiu,19.365692,-20.994408,-32.824677,43.511547,0.044128418,0.18182373,-0.9073181,-0.19647923,-0.10555066,-0.008257131,48.833897,2.3708775,33.32421,36.61661,30
1031,1733023493932,Uiu,19.457306,-19.636292,-34.019897,43.835194,0.049453735,0.12910461,-1.0340576,-0.42606395,0.25547066,-0.24120942,48.833897,2.3708775,33.32421,36.61661,30
1032,1733023494032,Uiu,20.103668,-18.332703,-33.33362,43.027615,0.054275513,-0.119522095,-0.9374695,-0.21538581,-0.13082325,-0.24057186,48.833897,2.3708775,33.32421,36.61661,30
1033,1733023494132,Uiu,20.844818,-16.811668,-34.524506,43.69302,0.06303406,-0.024810791,-1.0332184,0.039069105,0.046942476,-0.42398748,48.833897,2.3708775,33.32421,36.61661,30
1034,1733023494232,Uiu,21.581207,-16.560371,-34.203064,43.701763,0.07356262,0.0012512207,-0.9036255,0.25356328,-0.21070585,-0.22135262,48.833897,2.3708775,33.32421,36.61661,30
1035,1733023494332,Uiu,21.54181,-17.521706,-33.744537,43.700726,0.08824158,-0.014785767,-0.9732971,0.31000713,0.19846249,-0.33853996,48.833897,2.3708775,33.32421,36.61661,30
1036,1733023494432,Uiu,22.996399,-17.069061,-33.419678,44.012066,0.09098816,-0.014297485,-1.0891876,0.03791276,-0.21586598,-0.3061546,48.833897,2.3708775,33.32421,36.61661,30
1037,1733023494532,Uiu,22.942139,-16.05513,-33.971985,44.025047,0.029800415,0.008255005,-1.0725403,-0.0020911142,0.12691854,-0.43387076,48.833897,2.3708775,33.32421,36.61661,30
1038,1733023494633,Uiu,23.717651,-15.189026,-34.167633,44.279346,0.037628174,-0.04650879,-0.9801483,-0.0883746,-0.25066125,-0.3601257,48.833897,2.3708775,33.32421,36.61661,30
1039,1733023494749,Uiu,23.40036,-14.53566,-34.691498,44.298557,0.013198853,-0.12245178,-0.9164734,0.039670713,-0.050535347,-0.1977059,48.833897,2.3708775,33.32421,36.61661,30
1040,1733023494849,Uiu,22.65918,-13.908272,-35.413574,44.283176,0.051116943,-0.24925232,-0.8817291,-0.3061807,-0.64302266,-0.13801886,48.833897,2.3708775,33.32421,36.61661,30
1041,1733023494949,Uiu,21.899261,-12.748138,-36.48004,44.417183,-0.10253906,-0.39370728,-1.0085907,-0.40590757,0.5870033,-0.47960734,48.833897,2.3708775,33.32421,36.61661,30
1042,1733023495066,Uiu,23.58371,-12.693375,-35.51602,44.48259,0.14225769,-0.17445374,-0.9547119,0.5544155,-0.44415188,0.55819297,48.833897,2.3708775,33.32421,36.61661,30
1043,1733023495166,Uiu,21.168793,-16.0719,-35.666534,44.480618,-0.0026245117,-0.1461029,-1.1488037,0.22042425,-0.04521648,0.48936704,48.833897,2.3708775,33.32421,36.61661,30
1044,1733023495266,Uiu,20.183807,-18.194344,-35.12619,44.41024,0.06323242,0.022949219,-1.1515198,0.34583384,0.41680974,0.84116447,48.833897,2.3708775,33.32421,36.61661,30
1045,1733023495366,Uiu,19.879211,-19.377525,-34.802002,44.517982,0.11174011,0.11405945,-0.99664307,-0.103903495,-0.31069022,0.67744,48.83408,2.3707943,66,36.19183,30
1046,1733023495488,Uiu,18.604218,-22.02684,-34.108887,44.66223,-0.051605225,-0.11581421,-0.77845764,0.3109773,-0.13252422,0.099759616,48.83408,2.3707943,66,36.19183,30
1047,1733023495588,Uiu,18.44934,-22.466988,-34.013428,44.74435,0.023544312,-0.11180115,-0.9489136,0.04223587,0.1909404,-0.025207885,48.83408,2.3707943,66,36.19183,30
1048,1733023495700,Uiu,18.706879,-21.958809,-33.881073,44.497906,0.039764404,-0.066833496,-1.1231537,-0.35632962,0.17110305,-0.26787618,48.833706,2.3708754,63.666668,36.653164,30
1049,1733023495800,Uiu,19.687592,-20.040283,-34.73584,44.674297,-0.0013885498,-0.067855835,-1.16893,-0.12709111,0.037209153,-0.305904,48.833706,2.3708754,63.666668,36.653164,30
1050,1733023495900,Uiu,20.785156,-19.537064,-33.785095,44.217102,-0.06959534,-0.08004761,-0.8878021,-0.015742477,0.019612318,-0.29329365,48.833706,2.3708754,63.666668,36.653164,30
1051,1733023496000,Uiu,20.887238,-19.480148,-33.56601,44.073006,-0.05291748,-0.1040802,-0.7964783,-0.065873556,0.011760519,-0.22124504,48.833706,2.3708754,63.666668,36.653164,30
1052,1733023496100,Uiu,20.613281,-18.87259,-33.540924,43.658627,0.015167236,-0.1257019,-0.87020874,0.016980048,-0.09241089,-0.20750819,48.833706,2.3708754,63.666668,36.653164,30
1053,1733023496200,Uiu,20.879425,-18.59793,-33.729065,43.81191,-0.0027160645,-0.19232178,-1.0619049,0.103763945,0.03804725,0.049521748,48.833706,2.3708754,63.666668,36.653164,30
1054,1733023496300,Uiu,20.54129,-19.89476,-34.059113,44.47212,-0.024871826,-0.1953888,-1.1903534,0.46525824,0.035050128,0.38188958,48.833706,2.3708754,63.666668,36.653164,30
1055,1733023496417,Uiu,20.51828,-21.526466,-33.339203,44.675396,0.10221863,-0.1720581,-1.1209412,0.21344037,0.0111589115,0.5050909,48.833706,2.3708754,63.666668,36.653164,30
1056,1733023496534,Uiu,19.352783,-21.982063,-33.195618,44.26839,0.14883423,-0.08950806,-0.99020386,-0.31559762,-0.29182252,0.2709287,48.833706,2.3708754,63.666668,36.653164,30
1057,1733023496634,Uiu,16.997192,-22.535843,-34.32138,44.43789,-0.027160645,-0.17501831,-0.9609833,0.014868162,0.11103677,0.39633268,48.833706,2.3708754,63.666668,36.653164,30
1058,1733023496734,Uiu,16.182007,-23.492249,-34.156067,44.50146,0.042938232,-0.13980103,-0.77948,0.29706284,-0.33713248,0.5299254,48.833706,2.3708754,63.666668,36.653164,30
1059,1733023496851,Uiu,14.60199,-24.980972,-33.76294,44.46575,-0.023910522,-0.1465149,-0.87568665,0.029573604,-0.059273176,-0.022238992,48.833706,2.3708754,63.666668,36.653164,30
1060,1733023496996,Uiu,17.340363,-21.759254,-34.86972,44.609985,-0.061676025,-0.106552124,-1.197052,-0.42402956,0.11576895,-0.7265546,48.833706,2.3708754,63.666668,36.653164,30
1061,1733023497098,Uiu,19.37207,-19.383026,-34.925537,44.39338,-0.077316284,-0.10801697,-0.97395325,-0.24894297,0.32373598,-0.53172195,48.833706,2.3708754,63.666668,36.653164,30
1062,1733023497218,Uiu,20.36081,-18.079407,-34.448273,43.91026,-0.010101318,-0.06037903,-0.9186249,0.09505568,0.17242822,-0.21976592,48.833706,2.3708754,63.666668,36.653164,30
1063,1733023497318,Uiu,21.210693,-18.303864,-34.434875,44.392406,0.000015258789,-0.15223694,-0.80493164,0.2993425,-0.22344267,-0.036565468,48.833706,2.3708754,63.666668,36.653164,30
1064,1733023497435,Uiu,20.530548,-19.293755,-33.99063,44.14879,0.0037078857,-0.22142029,-1.0337219,0.19695541,-0.098661326,0.025073927,48.833706,2.3708754,63.666668,36.653164,30
1065,1733023497535,Uiu,20.309021,-20.023064,-33.917877,44.314804,0.03503418,-0.21644592,-1.1400452,0.38044667,0.1505746,0.43122038,48.833706,2.3708754,63.666668,36.653164,30
1066,1733023497652,Uiu,19.650757,-21.544586,-33.40503,44.34205,0.010406494,-0.18243408,-1.2905273,-0.35779434,-0.6716391,0.05624969,48.833706,2.3708754,63.666668,36.653164,30
1067,1733023497752,Uiu,18.650543,-22.18573,-33.270844,44.124805,0.06932068,-0.118637085,-0.90467834,-0.12674622,0.101215035,0.7421008,48.833706,2.3708754,63.666668,36.653164,30
1068,1733023497852,Uiu,16.92981,-23.22094,-33.59726,44.21093,0.03945923,-0.105651855,-0.7510071,0.16278173,-0.02469576,0.7248123,48.833706,2.3708754,63.666668,36.653164,30
1069,1733023497995,Uiu,13.909149,-25.558716,-33.10608,44.07635,-0.02583313,-0.15074158,-1.011322,-0.0075998628,-0.014741396,-0.24075855,48.833706,2.3708754,63.666668,36.653164,30
